SITEID,DATE,LAT,LON,STATE,DUPL,SAMPLEID,GS,DEPTH,pc.02.06,pc.06.12,pc.12.24,pc.24.49,pc.49.98,pc.98-2,pc2-3.9,pc3.9-4,pc4-7.8,pc7.8-15.6,pc15.6-20,pc20-31,pc31-37,pc37-44,pc44-50,pc50-53,pc53-62.5,pc62.5-74,pc74-75,pc75-88,pc88-100,pc100-105,pc105-125,pc125-149,pc149-177,pc17-200,pc200-210,pc210-250,pc250-300,pc300-350,pc350-420,pc420-500,pc500-590,pc590-710,pc710-840,pc840-1000,pc1000-1190,pc1190-1410,pc1410-1680,pc1680-2000
2007190694,13.08.2008,-27.9613,136.0757,SA,,2007190694002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190695,23.05.2008,-18.1705,133.492,NT,2007190924,2007190695002 Bulk,bulk,BOS,0,0,0,1.266427,3.757112,8.226008,10.28327,0.399171,11.702649,14.203114,3.93388,4.260852,1.074652,0.954224,0.72619,0.349107,1.069386,1.22004,0.101628,1.252979,1.042318,0.404175,1.470345,1.545448,1.646303,1.299334,0.558625,2.217589,2.729818,2.633807,3.425489,3.445571,3.239544,3.331817,2.516165,1.901294,1.117305,0.489677,0.19123,0.013457
2007190695,23.05.2008,-18.1705,133.492,NT,2007190924,2007190695002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190695,23.05.2008,-18.1705,133.492,NT,2007190924,2007190695002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190697,22.05.2008,-18.2566,135.15,NT,,2007190697002 Bulk,bulk,BOS,0,0,0,2.767542,9.775997,17.613851,16.203272,0.498582,10.8333,10.673593,4.08683,6.890387,2.449295,2.128459,1.393758,0.589024,1.53171,1.417824,0.108339,1.258832,0.98035,0.369346,1.288642,1.215042,1.061578,0.657432,0.239864,0.761666,0.679798,0.533666,0.625222,0.581017,0.462444,0.269959,0.05338,0,0,0,0,0
2007190697,22.05.2008,-18.2566,135.15,NT,,2007190697002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190697,22.05.2008,-18.2566,135.15,NT,,2007190697002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190698,23.01.2008,-35.0235,144.5277,NSW,2007190813,2007190698002 Bulk,bulk,BOS,0,0,0,1.052514,3.924456,10.673868,16.904754,0.725553,20.595328,21.893405,6.129218,7.107776,1.769983,1.359951,0.852749,0.359845,0.948298,0.887232,0.067203,0.757113,0.541703,0.189438,0.588921,0.448887,0.313016,0.165095,0.057327,0.189545,0.222189,0.244405,0.363294,0.362258,0.274533,0.030147,0,0,0,0,0,0
2007190698,23.01.2008,-35.0235,144.5277,NSW,2007190813,2007190698002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190698,23.01.2008,-35.0235,144.5277,NSW,2007190813,2007190698002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190699,09.02.2008,-42.8713,147.7001,TAS,,2007190699002 Bulk,bulk,BOS,0,0,0,1.617381,6.782448,13.352798,12.941773,0.423178,10.567786,12.955012,4.927222,8.306735,3.183889,3.033192,2.185615,0.980597,2.712614,2.66086,0.205396,2.357101,1.749558,0.63063,2.06157,1.743923,1.372153,0.778641,0.269002,0.785629,0.57424,0.336008,0.262451,0.129904,0.076184,0.036508,0,0,0,0,0,0
2007190699,09.02.2008,-42.8713,147.7001,TAS,,2007190699002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190699,09.02.2008,-42.8713,147.7001,TAS,,2007190699002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190701,04.07.2007,-32.1223,118.2078,WA,,2007190701002 Bulk,bulk,BOS,0,0,0.044471,2.396794,5.326034,11.566831,16.274483,0.632316,15.28575,11.56881,2.668254,3.0256,0.875217,0.812379,0.618815,0.295726,0.905336,1.059598,0.090641,1.163431,1.0443,0.426066,1.649376,1.864612,2.028748,1.559079,0.649614,2.438809,2.714968,2.369252,2.761996,2.407586,1.846572,1.298999,0.3125,0.017034,0,0,0,0
2007190701,04.07.2007,-32.1223,118.2078,WA,,2007190701002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190701,04.07.2007,-32.1223,118.2078,WA,,2007190701002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190702,15.11.2007,-28.7678,114.7232,WA,,2007190702002 Bulk,bulk,BOS,0,0,0,0.326154,1.073966,2.035854,2.353623,0.08556,2.03035,2.055073,0.996647,2.115256,0.849922,0.818405,0.674269,0.361626,1.384459,2.35561,0.242485,3.730857,4.236813,1.93755,8.366629,10.391087,11.303387,8.087325,3.135859,10.306067,8.593683,5.218978,3.793508,1.125414,0.013584,0,0,0,0,0,0,0
2007190702,15.11.2007,-28.7678,114.7232,WA,,2007190702002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190702,15.11.2007,-28.7678,114.7232,WA,,2007190702002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190703,02.10.2007,-20.7066,143.1343,QLD,2007190531,2007190703002 Bulk,bulk,BOS,0,0,0.021977,2.754611,8.255308,15.42036,16.55529,0.587667,14.911758,16.19954,5.388708,7.865082,2.585656,2.244947,1.479528,0.623197,1.577206,1.312557,0.0909,0.921203,0.532031,0.157828,0.385125,0.1223,0.007222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007190703,02.10.2007,-20.7066,143.1343,QLD,2007190531,2007190703002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190703,02.10.2007,-20.7066,143.1343,QLD,2007190531,2007190703002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190704,06.11.2007,-31.5762,147.1769,NSW,2007190194,2007190704002 Bulk,bulk,BOS,0,0,0,1.067201,3.862859,9.622873,13.953207,0.573883,15.898368,17.41887,5.317274,7.778646,2.999757,3.06124,2.333991,1.071209,2.976794,2.803953,0.206573,2.209363,1.402998,0.445855,1.206783,0.703367,0.370994,0.177728,0.066877,0.273459,0.401418,0.438934,0.57773,0.488165,0.289633,0,0,0,0,0,0,0
2007190704,06.11.2007,-31.5762,147.1769,NSW,2007190194,2007190704002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190704,06.11.2007,-31.5762,147.1769,NSW,2007190194,2007190704002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190705,08.09.2009,-27.356,138.0959,SA,,2007190705002 Bulk,bulk,BOS,0,0,0,0.031501,0.750192,1.720136,2.379978,0.093433,2.070085,1.55951,0.630834,0.339394,0,0,0,0.003526,0.128115,1.383554,0.210638,4.870934,6.874878,3.584391,16.435351,19.183909,17.071437,9.219582,2.593025,6.499567,2.211466,0.154562,0,0,0,0,0,0,0,0,0,0
2007190705,08.09.2009,-27.356,138.0959,SA,,2007190705002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190705,08.09.2009,-27.356,138.0959,SA,,2007190705002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190706,04.04.2008,-20.9459,117.6112,WA,,2007190706002 Bulk,bulk,BOS,0,0,0,0.988625,2.938474,5.757141,6.686368,0.239366,5.662341,5.32251,1.83877,3.480003,1.810379,2.255419,2.082167,1.088579,3.614813,4.559647,0.398469,5.138601,4.538931,1.805898,6.624367,6.625967,6.066643,3.880977,1.433229,4.532701,3.756265,2.448597,2.119367,1.31622,0.652995,0.321716,0.014455,0,0,0,0,0
2007190706,04.04.2008,-20.9459,117.6112,WA,,2007190706002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190706,04.04.2008,-20.9459,117.6112,WA,,2007190706002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190707,11.12.2007,-33.4026,117.7419,WA,,2007190707002 Bulk,bulk,BOS,0,0,0.030206,2.244858,5.745216,10.317261,11.260333,0.391569,9.197705,8.870942,2.966493,4.529793,1.622705,1.54994,1.152835,0.534227,1.555718,1.669588,0.135814,1.64695,1.341825,0.51394,1.827927,1.813474,1.766699,1.278214,0.524483,1.987173,2.367353,2.320395,3.164998,3.384157,3.346779,3.537375,2.637523,1.849512,0.842889,0.073131,0,0
2007190707,11.12.2007,-33.4026,117.7419,WA,,2007190707002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190707,11.12.2007,-33.4026,117.7419,WA,,2007190707002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190708,09.10.2007,-16.625,144.5758,QLD,,2007190708002 Bulk,bulk,BOS,0,0,0,0.56214,1.563224,3.489914,5.677595,0.256227,7.582943,9.135124,3.453009,6.531412,2.975152,3.214276,2.599453,1.254741,3.798577,4.259182,0.353004,4.351069,3.628364,1.406942,5.059732,5.023332,4.705121,3.13388,1.19331,3.946706,3.524456,2.451775,2.256162,1.506335,0.839274,0.26757,0,0,0,0,0,0
2007190708,09.10.2007,-16.625,144.5758,QLD,,2007190708002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190708,09.10.2007,-16.625,144.5758,QLD,,2007190708002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190709,21.01.2008,-36.8653,148.414,NSW,,2007190709002 Bulk,bulk,BOS,0,0,0,0,0,0.435722,0.809007,0.037397,1.209966,2.101056,1.077397,2.517095,1.385771,1.707507,1.560822,0.814492,2.718519,3.50213,0.311238,4.114583,3.817616,1.576882,6.143995,6.909686,7.348615,5.469457,2.224129,8.015115,8.206236,6.473409,6.715937,5.170606,3.637532,2.654779,1.138923,0.194378,0,0,0,0
2007190709,21.01.2008,-36.8653,148.414,NSW,,2007190709002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190709,21.01.2008,-36.8653,148.414,NSW,,2007190709002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190710,04.12.2007,-31.8068,117.6543,WA,,2007190710002 Bulk,bulk,BOS,0,0,0,0.483393,1.779666,4.187103,5.433549,0.203384,5.191083,5.738484,1.896195,2.545844,0.754594,0.661077,0.479751,0.225308,0.688102,0.823036,0.071751,0.943787,0.884032,0.371109,1.498317,1.826938,2.179918,1.834643,0.809619,3.299366,4.210051,4.219165,5.765035,6.191629,6.289618,7.139307,6.14523,5.567891,4.378314,3.005194,1.812799,0.465718
2007190710,04.12.2007,-31.8068,117.6543,WA,,2007190710002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190710,04.12.2007,-31.8068,117.6543,WA,,2007190710002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190711,11.08.2009,-12.127,133.6924,NT,,2007190711002 Bulk,bulk,BOS,0,0,0.044985,2.368092,4.745774,7.18441,8.644011,0.34843,9.870761,12.373833,4.981331,9.329953,3.838184,3.659804,2.562878,1.113542,2.915468,2.571363,0.185522,1.985349,1.315225,0.445603,1.389616,1.197812,1.13957,0.865269,0.36818,1.443003,1.717476,1.574462,1.917088,1.791702,1.582622,1.550356,1.120392,0.831388,0.565395,0.348238,0.10703,0.005883
2007190711,11.08.2009,-12.127,133.6924,NT,,2007190711002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190711,11.08.2009,-12.127,133.6924,NT,,2007190711002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190712,19.09.2007,-17.9361,139.1405,QLD,,2007190712002 Bulk,bulk,BOS,0,0,0,0.931659,2.575713,4.425389,4.805967,0.177175,4.734156,6.17008,2.893376,7.073611,4.018431,4.805618,4.135198,2.047453,6.293488,7.017015,0.572423,6.844666,5.321575,1.946069,6.355383,5.171787,3.706712,1.852297,0.583081,1.508509,0.959948,0.631778,0.765763,0.777212,0.627367,0.271099,0,0,0,0,0,0
2007190712,19.09.2007,-17.9361,139.1405,QLD,,2007190712002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190712,19.09.2007,-17.9361,139.1405,QLD,,2007190712002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190713,26.07.2008,-19.4979,131.1889,NT,,2007190713002 Bulk,bulk,BOS,0,0,0,0.677656,2.441748,6.390768,9.010652,0.35452,9.476842,10.544754,3.487196,4.947056,1.58554,1.449151,1.087868,0.52217,1.644332,2.070472,0.185572,2.509692,2.43526,1.036196,4.184561,4.899619,5.264865,3.840287,1.523095,5.222979,4.788953,3.278416,2.838237,1.658478,0.635532,0.007534,0,0,0,0,0,0
2007190713,26.07.2008,-19.4979,131.1889,NT,,2007190713002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190713,26.07.2008,-19.4979,131.1889,NT,,2007190713002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190714,24.10.2007,-24.2014,151.2464,QLD,,2007190714002 Bulk,bulk,BOS,0,0,0,1.629136,4.921479,9.192445,10.106648,0.35996,8.831327,9.151232,3.498457,6.652588,2.939586,3.066709,2.399134,1.134885,3.356351,3.64594,0.297421,3.606087,2.922206,1.110444,3.870405,3.611653,3.123235,1.921415,0.697071,2.174764,1.804528,1.226512,1.173401,0.854325,0.541668,0.178989,0,0,0,0,0,0
2007190714,24.10.2007,-24.2014,151.2464,QLD,,2007190714002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190714,24.10.2007,-24.2014,151.2464,QLD,,2007190714002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190716,09.09.2009,-28.5593,138.0182,SA,,2007190716002 Bulk,bulk,BOS,0,0,0,0,0,0.262481,0.598796,0.028772,0.77141,0.153028,0,0,0,0,0,0,0,0,0,0.004143,0.305264,0.350268,3.447517,8.98303,15.395037,13.975147,5.905442,20.37677,16.325125,8.085638,3.926855,0.71828,0.010082,0,0,0,0,0.067673,0.183467,0.125774
2007190716,09.09.2009,-28.5593,138.0182,SA,,2007190716002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190716,09.09.2009,-28.5593,138.0182,SA,,2007190716002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190717,09.12.2007,-30.9629,121.2917,WA,,2007190717002 Bulk,bulk,BOS,0,0,0.03437,1.586693,2.89833,5.908157,10.159667,0.462256,13.461578,14.022878,4.098991,5.605564,1.779806,1.565787,1.08685,0.486325,1.381118,1.484805,0.123172,1.551126,1.368345,0.555426,2.140121,2.394578,2.554521,1.913007,0.782102,2.85026,3.009422,2.498873,2.812717,2.454685,2.036266,1.860033,1.249088,0.89896,0.607372,0.257285,0.059466,0
2007190717,09.12.2007,-30.9629,121.2917,WA,,2007190717002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190717,09.12.2007,-30.9629,121.2917,WA,,2007190717002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190721,16.04.2008,-29.8512,146.4408,NSW,,2007190721002 Bulk,bulk,BOS,0,0,0.027623,3.531315,10.970821,21.004207,22.692099,0.767152,15.980149,9.393916,2.097803,2.928283,1.167873,1.197389,0.901582,0.408588,1.116179,1.030161,0.075471,0.811067,0.531216,0.175941,0.520514,0.390085,0.305282,0.19669,0.077333,0.280421,0.307447,0.268035,0.309206,0.25822,0.184185,0.093751,0,0,0,0,0,0
2007190721,16.04.2008,-29.8512,146.4408,NSW,,2007190721002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190721,16.04.2008,-29.8512,146.4408,NSW,,2007190721002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190722,06.03.2008,-36.774,142.0761,VIC,,2007190722002 Bulk,bulk,BOS,0,0,0,1.099958,5.574613,14.288167,17.792446,0.607799,11.914979,5.885509,1.315709,2.229903,1.118765,1.29837,1.089873,0.531513,1.608971,1.782591,0.146597,1.800635,1.51215,0.595517,2.225859,2.42802,2.596258,1.977492,0.819347,3.043127,3.300366,2.781886,3.109079,2.577892,1.834658,1.037373,0.074576,0,0,0,0,0
2007190722,06.03.2008,-36.774,142.0761,VIC,,2007190722002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190722,06.03.2008,-36.774,142.0761,VIC,,2007190722002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190723,15.04.2008,-38.587,146.9091,VIC,,2007190723002 Bulk,bulk,BOS,0,0,0.029911,2.664305,7.299959,15.970515,20.547276,0.736745,15.497244,9.108571,2.202703,3.053874,1.020798,0.88811,0.580592,0.244419,0.636417,0.622358,0.051053,0.672994,0.678361,0.305523,1.352807,1.811544,2.166122,1.688715,0.689888,2.437421,2.326389,1.662173,1.53758,0.996601,0.51158,0.007451,0,0,0,0,0,0
2007190723,15.04.2008,-38.587,146.9091,VIC,,2007190723002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190723,15.04.2008,-38.587,146.9091,VIC,,2007190723002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190724,31.05.2008,-20.8485,130.7418,NT,,2007190724002 Bulk,bulk,BOS,0,0,0,0.843328,2.256163,4.932756,6.570826,0.244158,5.564763,3.598522,0.649459,1.073987,0.876448,1.359804,1.379319,0.737883,2.444404,2.974244,0.253037,3.174067,2.714977,1.073543,4.023031,4.438175,4.895596,3.886542,1.655698,6.379195,7.253926,6.247125,6.91851,5.498515,3.713248,2.127312,0.241438,0,0,0,0,0
2007190724,31.05.2008,-20.8485,130.7418,NT,,2007190724002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190724,31.05.2008,-20.8485,130.7418,NT,,2007190724002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190725,20.05.2008,-25.7889,146.5987,QLD,,2007190725002 Bulk,bulk,BOS,0,0,0,1.261342,4.364715,9.411471,11.478654,0.414484,9.558305,8.414006,2.958345,5.385993,2.332379,2.3999,1.836049,0.851126,2.437614,2.507398,0.198645,2.351973,1.865604,0.711195,2.566385,2.696376,2.846617,2.171505,0.901419,3.341078,3.54808,2.849403,2.943808,2.189667,1.414591,0.814381,0.266261,0.244231,0.187941,0.141135,0.093141,0.044783
2007190725,20.05.2008,-25.7889,146.5987,QLD,,2007190725002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190725,20.05.2008,-25.7889,146.5987,QLD,,2007190725002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190726,15.01.2008,-33.6102,115.5585,WA,,2007190726002 Bulk,bulk,BOS,0,0,0.007951,1.531448,3.976257,6.69557,7.375232,0.280221,7.862298,9.582178,3.157439,4.580423,1.673424,1.74119,1.441034,0.718701,2.294021,2.796854,0.242094,3.112666,2.761108,1.108047,4.14784,4.366171,4.335771,3.051183,1.204219,4.195372,4.11484,3.153077,3.196516,2.38835,1.588759,1.000688,0.271901,0.047157,0,0,0,0
2007190726,15.01.2008,-33.6102,115.5585,WA,,2007190726002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190726,15.01.2008,-33.6102,115.5585,WA,,2007190726002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190727,30.05.2008,-21.1015,131.6979,NT,,2007190727002 Bulk,bulk,BOS,0,0,0,0.674893,2.194544,5.037495,6.548646,0.254048,7.168632,8.593735,2.409389,2.744264,0.96466,1.187902,1.135835,0.604195,2.017321,2.492561,0.213298,2.674431,2.257817,0.877245,3.173341,3.265515,3.373439,2.593292,1.099616,4.290235,5.126772,4.758541,5.827076,5.326966,4.384554,3.703758,2.002764,0.871997,0.151226,0,0,0
2007190727,30.05.2008,-21.1015,131.6979,NT,,2007190727002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190727,30.05.2008,-21.1015,131.6979,NT,,2007190727002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190728,13.09.2009,-28.1511,135.2796,SA,,2007190728002 Bulk,bulk,BOS,0,0,0,1.144349,3.870202,7.900453,8.708537,0.300237,7.198566,7.318781,2.334803,3.838635,2.022668,2.708377,2.623701,1.393622,4.631611,5.671362,0.481933,5.961517,4.851582,1.816378,6.086007,5.149913,3.860043,2.032691,0.666489,1.83561,1.303041,0.879823,0.981455,0.924692,0.779473,0.576002,0.147446,0,0,0,0,0
2007190728,13.09.2009,-28.1511,135.2796,SA,,2007190728002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190728,13.09.2009,-28.1511,135.2796,SA,,2007190728002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190730,15.01.2008,-34.1618,115.1836,WA,,2007190730002 Bulk,bulk,BOS,0,0,0.019079,1.313467,2.928685,4.586873,5.246799,0.20269,5.544334,6.903648,2.75436,5.168401,2.343293,2.607312,2.218139,1.116306,3.591165,4.428916,0.385801,4.990728,4.456273,1.789463,6.650861,6.783435,6.297181,4.041409,1.487333,4.636154,3.667044,2.150896,1.503471,0.186481,0,0,0,0,0,0,0,0
2007190730,15.01.2008,-34.1618,115.1836,WA,,2007190730002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190730,15.01.2008,-34.1618,115.1836,WA,,2007190730002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190732,31.03.2008,-22.3026,144.698,QLD,2007191450,2007190732002 Bulk,bulk,BOS,0,0,0,1.281131,4.417116,9.391646,11.268916,0.41758,10.948976,13.238893,4.912444,8.007233,2.991056,2.852908,2.076253,0.939348,2.625285,2.608466,0.202528,2.340252,1.770287,0.652082,2.244908,2.200276,2.212144,1.646044,0.675242,2.447316,2.420466,1.654499,1.230105,0.285092,0.041506,0,0,0,0,0,0,0
2007190732,31.03.2008,-22.3026,144.698,QLD,2007191450,2007190732002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190732,31.03.2008,-22.3026,144.698,QLD,2007191450,2007190732002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190733,15.07.2008,-15.4813,135.4005,NT,,2007190733002 Bulk,bulk,BOS,0,0,0,0.43983,1.791567,3.904115,4.75321,0.173665,4.160159,3.943737,1.359346,2.420589,1.089805,1.178736,0.936296,0.439562,1.250215,1.202075,0.088673,0.937259,0.575521,0.180488,0.543724,0.677341,1.371996,1.799252,0.977847,4.949141,7.794834,8.44398,11.241186,10.651532,8.730377,7.126698,3.801915,1.065331,0,0,0,0
2007190733,15.07.2008,-15.4813,135.4005,NT,,2007190733002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190733,15.07.2008,-15.4813,135.4005,NT,,2007190733002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190735,08.11.2007,-31.5958,143.4777,NSW,2007191549,2007190735002 Bulk,bulk,BOS,0,0,0,1.77159,5.901626,12.554179,15.080716,0.549333,13.804351,16.682437,6.667784,10.599519,3.387562,2.719718,1.646783,0.658893,1.591604,1.291748,0.091001,0.971517,0.6558,0.226597,0.715919,0.592027,0.47665,0.287459,0.104775,0.333691,0.284687,0.189875,0.141064,0.021094,0,0,0,0,0,0,0,0
2007190735,08.11.2007,-31.5958,143.4777,NSW,2007191549,2007190735002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190735,08.11.2007,-31.5958,143.4777,NSW,2007191549,2007190735002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190737,03.04.2008,-22.3193,142.5334,QLD,,2007190737002 Bulk,bulk,BOS,0,0,0,2.379622,7.997081,16.09156,17.683034,0.601918,13.08935,9.593017,2.612688,3.605966,1.273008,1.279887,1.021282,0.49805,1.550522,1.833577,0.15653,1.983544,1.713751,0.673868,2.433282,2.363484,2.081961,1.280205,0.461823,1.42835,1.187498,0.847485,0.902053,0.746114,0.51236,0.11713,0,0,0,0,0,0
2007190737,03.04.2008,-22.3193,142.5334,QLD,,2007190737002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190737,03.04.2008,-22.3193,142.5334,QLD,,2007190737002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190738,07.05.2008,-25.0219,134.4814,NT,,2007190738002 Bulk,bulk,BOS,0,0,0,0.275936,0.878246,1.927804,2.72755,0.110233,3.01935,3.27979,0.828171,0.590429,0.164778,0.426264,0.638557,0.413673,1.674297,2.555477,0.239302,3.255343,3.072475,1.265526,4.868757,5.369938,5.718615,4.381499,1.835725,6.984553,7.947127,7.01016,8.152846,7.071415,5.554904,4.511454,2.454952,0.771056,0.023805,0,0,0
2007190738,07.05.2008,-25.0219,134.4814,NT,,2007190738002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
