"SITEID","TARGSITEID","SAMPLEID","HgCOMP"
2007191309,"TS1389",2007191309002,51.5053
2007191310,"TS0013",2007191310001,36.0629
2007191310,"TS0013",2007191310002,54.2335
2007191311,"TS0931",2007191311001,10.4663
2007191311,"TS0931",2007191311002,8.9313
2007191312,"TS0740",2007191312001,10.3669
2007191312,"TS0740",2007191312002,9.0681
2007191313,"TS0828",2007191313001,35.323
2007191313,"TS0828",2007191313002,17.3624
2007191314,"TS0767",2007191314001,15.9021
2007191314,"TS0767",2007191314002,10.3626
2007191316,"TS0425",2007191316001,14.1063
2007191316,"TS0425",2007191316002,12.8898
2007191317,"TS0169",2007191317001,2.2216
2007191317,"TS0169",2007191317002,1.0096
2007191318,"TS0020",2007191318001,43.31905
2007191318,"TS0020",2007191318002,51.8357
2007191319,"TS0017",2007191319001,4.2619
2007191319,"TS0017",2007191319002,2.8284
2007191321,"TS1194",2007191321001,21.2616
2007191321,"TS1194",2007191321002,18.51895
2007191322,"TS0751",2007191322001,7.6402
2007191322,"TS0751",2007191322002,7.2721
2007191323,"TS0851",2007191323001,10.1102
2007191323,"TS0851",2007191323002,7.503
2007191324,"TS1211",2007191324001,19.316
2007191324,"TS1211",2007191324002,16.502
2007191325,"TS0459",2007191325001,43.2841
2007191325,"TS0459",2007191325002,13.2313
2007191328,"TS0144",2007191328001,30.1029
2007191328,"TS0144",2007191328002,24.2023
2007191329,"TS0668",2007191329001,15.3511
2007191329,"TS0668",2007191329002,5.441
2007191330,"TS1268",2007191330001,36.1328
2007191330,"TS1268",2007191330002,53.84075
2007191331,"TS1045",2007191331001,10.8105
2007191331,"TS1045",2007191331002,9.9227
2007191333,"TS1382",2007191333001,27.7069
2007191333,"TS1382",2007191333002,23.92675
2007191334,"TS1125",2007191334001,14.6802
2007191334,"TS1125",2007191334002,14.3746
2007191335,"TS0520",2007191335001,37.636
2007191335,"TS0520",2007191335002,11.8012
2007191336,"TS1105",2007191336001,22.0973
2007191337,"TS0650",2007191337001,8.8052
2007191337,"TS0650",2007191337002,12.8377
2007191338,"TS1277",2007191338001,21.4424
2007191338,"TS1277",2007191338002,9.3555
2007191339,"TS0397",2007191339001,4.82865
2007191339,"TS0397",2007191339002,16.3402
2007191341,"TS0150",2007191341001,18.7061
2007191341,"TS0150",2007191341002,23.4642
2007191344,"TS0823",2007191344001,19.6131
2007191344,"TS0823",2007191344002,6.0434
2007191345,"TS0888",2007191345001,20.16505
2007191345,"TS0888",2007191345002,10.24385
2007191346,"TS0852",2007191346001,9.7597
2007191346,"TS0852",2007191346002,6.772
2007191347,"TS0393",2007191347001,33.613
2007191347,"TS0393",2007191347002,23.0509
2007191348,"TS0424",2007191348001,12.8177
2007191348,"TS0424",2007191348002,20.8665
2007191350,"TS1011",2007191350001,13.4238
2007191350,"TS1011",2007191350002,9.969
2007191351,"TS0161",2007191351001,32.0304
2007191351,"TS0161",2007191351002,26.13155
2007191352,"TS0481",2007191352001,26.3244
2007191352,"TS0481",2007191352002,9.0584
2007191353,"TS0546",2007191353001,33.1338
2007191353,"TS0546",2007191353002,10.11
2007191354,"TS0959",2007191354001,8.4445
2007191354,"TS0959",2007191354002,17.7275
2007191355,"TS1348",2007191355001,50.0518
2007191355,"TS1348",2007191355002,21.356
2007191356,"TS0687",2007191356001,5.4026
2007191356,"TS0687",2007191356002,5.38
2007191357,"TS0482",2007191357001,25.7875
2007191357,"TS0482",2007191357002,32.9159
2007191358,"TS0792",2007191358001,35.25845
2007191358,"TS0792",2007191358002,12.6365
2007191359,"TS1391",2007191359001,6.2126
2007191359,"TS1391",2007191359002,8.043
2007191361,"TS1078",2007191361001,5.8439
2007191361,"TS1078",2007191361002,9.4301
2007191362,"TS0712",2007191362001,13.0757
2007191362,"TS0712",2007191362002,9.6368
2007191363,"TS0529",2007191363001,26.9902
2007191363,"TS0529",2007191363002,32.7229
2007191364,"TS0963",2007191364001,8.616
2007191364,"TS0963",2007191364002,5.31875
2007191366,"TS0532",2007191366001,16.815
2007191366,"TS0532",2007191366002,4.1477
2007191367,"TS1366",2007191367001,25.6874
2007191367,"TS1366",2007191367002,19.8295
2007191368,"TS0744",2007191368001,18.1108
2007191368,"TS0744",2007191368002,13.5906
2007191369,"TS0336",2007191369001,14.9803
2007191369,"TS0336",2007191369002,12.5773
2007191370,"TS0051",2007191370001,24.38715
2007191370,"TS0051",2007191370002,31.3815
2007191371,"TS0641",2007191371001,24.0226
2007191371,"TS0641",2007191371002,28.1845
2007191372,"TS0625",2007191372001,33.9822
2007191372,"TS0625",2007191372002,20.80095
2007191373,"TS0131",2007191373001,29.7696
2007191373,"TS0131",2007191373002,20.6243
2007191374,"TS1330",2007191374001,21.0409
2007191374,"TS1330",2007191374002,20.2791
2007191375,"TS1115",2007191375001,14.65425
2007191375,"TS1115",2007191375002,4.6633
2007191376,"TS0045",2007191376001,21.2007
2007191376,"TS0045",2007191376002,47.5907
2007191377,"TS0416",2007191377001,13.8545
2007191377,"TS0416",2007191377002,8.3272
2007191378,"TS1344",2007191378001,24.4799
2007191378,"TS1344",2007191378002,29.3698
2007191379,"TS0156",2007191379001,23.4769
2007191379,"TS0156",2007191379002,18.03845
2007191381,"TS0137",2007191381001,35.5475
2007191381,"TS0137",2007191381002,32.6092
2007191382,"TS0496",2007191382001,23.8357
2007191382,"TS0496",2007191382002,8.6683
2007191383,"TS0890",2007191383001,52.26315
2007191384,"TS0372",2007191384001,18.4975
2007191384,"TS0372",2007191384002,10.0328
2007191385,"TS0775",2007191385001,39.5446
2007191385,"TS0775",2007191385002,37.598
2007191386,"TS1346",2007191386001,21.5401
2007191386,"TS1346",2007191386002,13.9961
2007191387,"TS0655",2007191387001,15.2771
2007191387,"TS0655",2007191387002,6.3987
2007191390,"TS1093",2007191390001,11.77
2007191390,"TS1093",2007191390002,17.1259
2007191391,"TS0066",2007191391001,9.4613
2007191392,"TS0402",2007191392001,10.7209
2007191392,"TS0402",2007191392002,9.8573
2007191393,"TS0181",2007191393001,9.7617
2007191393,"TS0181",2007191393002,3.6015
2007191394,"TS0222",2007191394001,15.5742
2007191394,"TS0222",2007191394002,14.2661
2007191396,"TS1209",2007191396001,19.474
2007191396,"TS1209",2007191396002,9.2985
2007191397,"TS1362",2007191397001,33.6401
2007191397,"TS1362",2007191397002,30.1967
2007191398,"TS0058",2007191398001,13.6164
2007191398,"TS0058",2007191398002,14.1792
2007191399,"TS0812",2007191399001,37.59
2007191399,"TS0812",2007191399002,35.0996
2007191401,"TS0155",2007191401001,11.0167
2007191401,"TS0155",2007191401002,18.2562
2007191402,"TS0703",2007191402001,11.78315
2007191402,"TS0703",2007191402002,8.3699
2007191403,"TS0016",2007191403001,36.2032
2007191403,"TS0016",2007191403002,41.0089
2007191404,"TS1081",2007191404001,10.7726
2007191404,"TS1081",2007191404002,8.5225
2007191405,"TS1153",2007191405001,25.6344
2007191405,"TS1153",2007191405002,13.3798
2007191406,"TS0806",2007191406001,9.5053
2007191406,"TS0806",2007191406002,7.08775
2007191407,"TS0030",2007191407001,38.2298
2007191407,"TS0030",2007191407002,23.4728
2007191408,"TS0386",2007191408001,37.1954
2007191408,"TS0386",2007191408002,28.3576
2007191409,"TS0524",2007191409001,30.037
2007191409,"TS0524",2007191409002,21.119
2007191410,"TS0724",2007191410001,15.8838
2007191410,"TS0724",2007191410002,14.1832
2007191411,"TS1369",2007191411001,39.4363
2007191411,"TS1369",2007191411002,33.5976
2007191412,"TS0771",2007191412001,19.2863
2007191412,"TS0771",2007191412002,18.7641
2007191413,"TS0458",2007191413001,6.7472
2007191413,"TS0458",2007191413002,5.47465
2007191414,"TS0992",2007191414001,7.0239
2007191414,"TS0992",2007191414002,8.1644
2007191415,"TS0311",2007191415001,13.5945
2007191415,"TS0311",2007191415002,7.86325
2007191416,"TS1009",2007191416001,18.66786667
2007191416,"TS1009",2007191416002,31.5651
2007191418,"TS1390",2007191418001,61.1502
2007191418,"TS1390",2007191418002,51.1882
2007191419,"TS0367",2007191419001,13.24965
2007191419,"TS0367",2007191419002,9.0739
2007191420,"TS1239",2007191420001,18.5054
2007191420,"TS1239",2007191420002,46.6689
2007191421,"TS1121",2007191421001,24.43385
2007191421,"TS1121",2007191421002,27.3952
2007191422,"TS0166",2007191422002,5.5118
2007191423,"TS0700",2007191423001,7.9679
2007191423,"TS0700",2007191423002,6.6265
2007191425,"TS0797",2007191425001,11.1611
2007191425,"TS0797",2007191425002,13.54186667
2007191426,"TS1017",2007191426001,24.4068
2007191426,"TS1017",2007191426002,17.1375
2007191428,"TS0879",2007191428001,20.2017
2007191428,"TS0879",2007191428002,11.3049
2007191429,"TS0852",2007191429001,13.6899
2007191429,"TS0852",2007191429002,6.9104
2007191430,"TS0871",2007191430001,14.2905
2007191430,"TS0871",2007191430002,40.562
2007191431,"TS0872",2007191431001,14.0321
2007191431,"TS0872",2007191431002,11.8538
2007191434,"TS1043",2007191434001,21.8097
2007191434,"TS1043",2007191434002,11.7716
2007191435,"TS1117",2007191435001,92.0577
2007191435,"TS1117",2007191435002,49.4132
2007191436,"TS0282",2007191436001,22.3948
2007191436,"TS0282",2007191436002,23.8824
2007191437,"TS1148",2007191437001,9.9093
2007191437,"TS1148",2007191437002,4.7631
2007191438,"TS0465",2007191438001,45.1579
2007191439,"TS0917",2007191439001,18.5287
2007191439,"TS0917",2007191439002,14.21
2007191440,"TS0498",2007191440001,42.3861
2007191440,"TS0498",2007191440002,42.8904
2007191441,"TS0429",2007191441001,30.91275
2007191441,"TS0429",2007191441002,14.3345
2007191442,"TS0695",2007191442001,18.2044
2007191442,"TS0695",2007191442002,11.4808
2007191443,"TS0944",2007191443001,11.9319
2007191443,"TS0944",2007191443002,9.32305
2007191444,"TS1217",2007191444001,103.5971
2007191444,"TS1217",2007191444002,69.06945
2007191445,"TS0625",2007191445001,42.3818
2007191445,"TS0625",2007191445002,33.5066
2007191446,"TS0902",2007191446001,18.1272
2007191446,"TS0902",2007191446002,16.5291
2007191447,"TS0991",2007191447001,20.5327
2007191447,"TS0991",2007191447002,12.1354
2007191448,"TS0216",2007191448001,8.6817
2007191448,"TS0216",2007191448002,13.6722
2007191449,"TS1014",2007191449001,19.5037
2007191449,"TS1014",2007191449002,27.9255
2007191450,"TS1002",2007191450001,22.9494
2007191450,"TS1002",2007191450002,18.8029
2007191451,"TS1375",2007191451001,50.1159
2007191451,"TS1375",2007191451002,37.3428
2007191452,"TS0833",2007191452001,14.0841
2007191452,"TS0833",2007191452002,4.2442
2007191453,"TS0839",2007191453001,21.86405
2007191453,"TS0839",2007191453002,14.468
2007191454,"TS1216",2007191454001,30.0487
2007191454,"TS1216",2007191454002,24.9118
2007191456,"TS0493",2007191456001,7.4309
2007191456,"TS0493",2007191456002,10.1332
2007191457,"TS0693",2007191457001,10.8963
2007191457,"TS0693",2007191457002,9.7389
2007191458,"TS0069",2007191458001,9.2682
2007191458,"TS0069",2007191458002,11.9474
2007191460,"TS1311",2007191460001,19.36795
2007191460,"TS1311",2007191460002,29.3075
2007191462,"TS0472",2007191462001,23.027
2007191462,"TS0472",2007191462002,24.8665
2007191463,"TS1025",2007191463001,10.0487
2007191463,"TS1025",2007191463002,8.7316
2007191466,"TS0707",2007191466001,8.1024
2007191466,"TS0707",2007191466002,10.1848
2007191467,"TS0145",2007191467001,33.8305
2007191467,"TS0145",2007191467002,23.6068
2007191468,"TS0286",2007191468001,22.9656
2007191468,"TS0286",2007191468002,27.871
2007191469,"TS0120",2007191469001,18.0053
2007191469,"TS0120",2007191469002,28.589
2007191470,"TS0717",2007191470001,8.8105
2007191470,"TS0717",2007191470002,9.6192
2007191471,"TS0822",2007191471001,5.5692
2007191471,"TS0822",2007191471002,7.7864
2007191472,"TS0262",2007191472001,19.3115
2007191472,"TS0262",2007191472002,17.7677
2007191473,"TS0563",2007191473001,27.2855
2007191473,"TS0563",2007191473002,31.035
2007191475,"TS1337",2007191475001,24.1773
2007191475,"TS1337",2007191475002,33.7281
2007191476,"TS1037",2007191476001,10.3537
2007191476,"TS1037",2007191476002,7.6903
2007191479,"TS0701",2007191479001,28.5863
2007191479,"TS0701",2007191479002,14.70095
2007191480,"TS0645",2007191480001,14.0665
2007191480,"TS0645",2007191480002,29.3097
2007191481,"TS0273",2007191481001,19.3704
2007191481,"TS0273",2007191481002,17.8277
2007191482,"TS0148",2007191482001,9.6206
2007191482,"TS0148",2007191482002,13.2899
2007191484,"TS0956",2007191484001,14.6135
2007191484,"TS0956",2007191484002,14.8473
2007191485,"TS1192",2007191485001,9.3272
2007191485,"TS1192",2007191485002,7.0841
2007191486,"TS0811",2007191486001,9.0766
2007191486,"TS0811",2007191486002,9.3735
2007191487,"TS1044",2007191487001,19.6127
2007191487,"TS1044",2007191487002,17.99805
2007191489,"TS1358",2007191489001,21.1548
2007191489,"TS1358",2007191489002,19.9129
2007191490,"TS0925",2007191490001,17.8726
2007191490,"TS0925",2007191490002,10.0878
2007191491,"TS0605",2007191491001,20.9244
2007191491,"TS0605",2007191491002,22.6903
2007191492,"TS0642",2007191492001,12.1094
2007191492,"TS0642",2007191492002,4.8723
2007191493,"TS1181",2007191493001,39.1664
2007191493,"TS1181",2007191493002,29.9502
2007191494,"TS1386",2007191494001,43.819
2007191494,"TS1386",2007191494002,42.6745
2007191495,"TS0666",2007191495001,19.141
2007191495,"TS0666",2007191495002,15.7533
2007191496,"TS0475",2007191496001,15.2558
2007191496,"TS0475",2007191496002,14.3395
2007191497,"TS0772",2007191497001,15.5842
2007191497,"TS0772",2007191497002,10.5547
2007191499,"TS0220",2007191499001,12.8934
2007191499,"TS0220",2007191499002,22.7146
2007191501,"TS0689",2007191501001,8.5225
2007191501,"TS0689",2007191501002,6.1402
2007191503,"TS0389",2007191503001,30.9291
2007191503,"TS0389",2007191503002,31.8957
2007191504,"TS0021",2007191504001,14.404
2007191504,"TS0021",2007191504002,21.6849
2007191505,"TS0082",2007191505001,20.7271
2007191505,"TS0082",2007191505002,12.6989
2007191506,"TS0574",2007191506001,18.1463
2007191506,"TS0574",2007191506002,22.013
2007191507,"TS0412",2007191507001,13.3852
2007191507,"TS0412",2007191507002,10.9955
2007191509,"TS0496",2007191509001,29.12705
2007191509,"TS0496",2007191509002,23.9341
2007191510,"TS0563",2007191510001,36.2958
2007191510,"TS0563",2007191510002,29.7514
2007191511,"TS0011",2007191511001,36.0156
2007191512,"TS0672",2007191512001,23.1678
2007191512,"TS0672",2007191512002,13.5445
2007191513,"TS1352",2007191513001,73.91835
2007191513,"TS1352",2007191513002,10.6845
2007191514,"TS1026",2007191514001,36.0898
2007191514,"TS1026",2007191514002,21.4221
2007191515,"TS0874",2007191515001,20.7793
2007191515,"TS0874",2007191515002,11.7017
2007191516,"TS1035",2007191516001,13.8157
2007191516,"TS1035",2007191516002,11.0253
2007191517,"TS0092",2007191517001,26.4854
2007191517,"TS0092",2007191517002,13.1948
2007191518,"TS1150",2007191518001,11.1521
2007191518,"TS1150",2007191518002,14.4079
2007191519,"TS0912",2007191519001,11.7908
2007191520,"TS0984",2007191520001,11.1105
2007191520,"TS0984",2007191520002,15.0673
2007191521,"TS0159",2007191521001,38.11125
2007191521,"TS0159",2007191521002,18.4565
2007191522,"TS1094",2007191522001,32.1168
2007191522,"TS1094",2007191522002,23.0106
2007191523,"TS1245",2007191523001,20.9913
2007191523,"TS1245",2007191523002,19.31465
2007191524,"TS0132",2007191524001,8.5424
2007191524,"TS0132",2007191524002,6.5554
2007191525,"TS0893",2007191525001,16.9223
2007191525,"TS0893",2007191525002,12.10855
2007191526,"TS0818",2007191526001,11.2635
2007191526,"TS0818",2007191526002,11.8956
2007191528,"TS1112",2007191528001,26.8869
2007191528,"TS1112",2007191528002,10.7724
2007191529,"TS1204",2007191529001,20.15125
2007191529,"TS1204",2007191529002,14.0265
2007191530,"TS0476",2007191530001,11.5879
2007191530,"TS0476",2007191530002,6.4812
2007191531,"TS0938",2007191531001,25.6998
2007191531,"TS0938",2007191531002,14.41805
2007191532,"TS0961",2007191532001,10.1748
2007191532,"TS0961",2007191532002,9.0712
2007191533,"TS0467",2007191533001,8.5414
2007191533,"TS0467",2007191533002,14.978
2007191534,"TS0103",2007191534001,22.6189
2007191534,"TS0103",2007191534002,12.9741
2007191535,"TS0118",2007191535001,32.4483
2007191535,"TS0118",2007191535002,31.5081
2007191536,"TS0915",2007191536001,12.0345
2007191536,"TS0915",2007191536002,10.9131
2007191537,"TS0894",2007191537001,25.9066
2007191537,"TS0894",2007191537002,9.9135
2007191539,"TS0667",2007191539001,18.201
2007191539,"TS0667",2007191539002,12.38005
2007191540,"TS1206",2007191540001,41.601
2007191540,"TS1206",2007191540002,26.7899
2007191541,"TS1097",2007191541001,38.7908
2007191541,"TS1097",2007191541002,28.2574
2007191542,"TS1283",2007191542001,21.3108
2007191542,"TS1283",2007191542002,17.192
2007191543,"TS1040",2007191543001,9.6077
2007191544,"TS0502",2007191544001,23.7412
2007191544,"TS0502",2007191544002,24.1995
2007191545,"TS0070",2007191545001,37.6142
2007191545,"TS0070",2007191545002,32.2466
2007191546,"TS0173",2007191546001,14.3765
2007191546,"TS0173",2007191546002,13.1639
2007191547,"TS1051",2007191547001,15.83735
2007191547,"TS1051",2007191547002,11.6712
2007191548,"TS0933",2007191548001,22.3457
2007191548,"TS0933",2007191548002,11.0027
2007191549,"TS1227",2007191549001,11.9616
2007191549,"TS1227",2007191549002,12.2661
2007191550,"TS1259",2007191550001,23.8702
2007191550,"TS1259",2007191550002,25.2091
2007191551,"TS1031",2007191551001,18.4408
2007191551,"TS1031",2007191551002,18.79005
2007191552,"TS0656",2007191552001,15.9622
2007191552,"TS0656",2007191552002,15.4944
2007191553,"TS1061",2007191553001,6.3682
2007191553,"TS1061",2007191553002,7.1293
2007191554,"TS0454",2007191554001,17.57655
2007191554,"TS0454",2007191554002,33.5321
2007191555,"TS0682",2007191555001,9.7797
2007191555,"TS0682",2007191555002,8.0255
2007191556,"TS0562",2007191556001,43.38615
2007191556,"TS0562",2007191556002,25.9015
2007191557,"TS1059",2007191557001,11.3835
2007191557,"TS1059",2007191557002,11.6053
2007191558,"TS1049",2007191558001,20.624
2007191558,"TS1049",2007191558002,27.8049
2007191559,"TS0594",2007191559001,23.2334
2007191559,"TS0594",2007191559002,7.7214
2007191560,"TS0580",2007191560001,50.6018
2007191560,"TS0580",2007191560002,11.5497
2007191561,"TS1214",2007191561001,23.03975
2007191561,"TS1214",2007191561002,27.6461
2007191564,"TS1116",2007191564001,26.7989
2007191564,"TS1116",2007191564002,12.7058
2007191566,"TS0483",2007191566001,29.4143
2007191566,"TS0483",2007191566002,40.8448
2007191567,"TS0774",2007191567001,31.4308
2007191567,"TS0774",2007191567002,36.6119
2007191569,"TS0669",2007191569001,10.1493
2007191569,"TS0669",2007191569002,13.78885
2007191570,"TS1005",2007191570001,18.7018
2007191570,"TS1005",2007191570002,13.1084
2007191571,"TS0409",2007191571001,45.0442
2007191571,"TS0409",2007191571002,35.1449
2007191572,"TS0612",2007191572001,31.69655
2007191572,"TS0612",2007191572002,30.9441
2007191573,"TS1110",2007191573001,11.2155
2007191573,"TS1110",2007191573002,9.8348
2007191574,"TS1221",2007191574001,15.488
2007191574,"TS1221",2007191574002,12.2386
2007191576,"TS0232",2007191576001,9.7639
2007191576,"TS0232",2007191576002,3.0401
2007191577,"TS1001",2007191577001,9.6468
2007191577,"TS1001",2007191577002,6.60925
2007191578,"TS0761",2007191578001,18.4908
2007191578,"TS0761",2007191578002,22.7907
2007191579,"TS0748",2007191579001,21.9032
2007191579,"TS0748",2007191579002,15.3797
2007191580,"TS0151",2007191580001,35.0821
2007191580,"TS0151",2007191580002,28.6792
2007191581,"TS1342",2007191581001,41.0688
2007191581,"TS1342",2007191581002,8.6585
2007191582,"TS0889",2007191582001,47.97465
2007191583,"TS0719",2007191583001,16.5484
2007191583,"TS0719",2007191583002,8.2944
2007191584,"TS1308",2007191584001,28.4688
2007191584,"TS1308",2007191584002,20.6312
2007191585,"TS0878",2007191585001,14.5818
2007191585,"TS0878",2007191585002,12.8186
2007191586,"TS0867",2007191586001,48.6231
2007191586,"TS0867",2007191586002,25.2803
2007191587,"TS0547",2007191587001,32.3941
2007191587,"TS0547",2007191587002,27.9221
2007191588,"TS0989",2007191588001,17.0549
2007191588,"TS0989",2007191588002,10.5602
2007191589,"TS0451",2007191589001,22.8591
2007191589,"TS0451",2007191589002,19.1566
2007191590,"TS0463",2007191590001,31.8173
2007191590,"TS0463",2007191590002,43.7365
2007191591,"TS1321",2007191591001,53.2419
2007191591,"TS1321",2007191591002,46.0126
2007191592,"TS0796",2007191592001,9.5797
2007191592,"TS0796",2007191592002,11.2908
2007191593,"TS1052",2007191593001,12.444
2007191593,"TS1052",2007191593002,10.4761
2007191594,"TS0691",2007191594001,4.9976
2007191594,"TS0691",2007191594002,5.2587
2007191595,"TS1133",2007191595001,46.24375
2007191595,"TS1133",2007191595002,26.3883
2007191596,"TS1285",2007191596001,10.9716
2007191596,"TS1285",2007191596002,11.5129
2007191598,"TS0244",2007191598001,12.3612
2007191598,"TS0244",2007191598002,16.7722
2007191599,"TS1307",2007191599001,28.7155
2007191599,"TS1307",2007191599002,14.5243
2007191600,"TS0655",2007191600001,15.2172
2007191600,"TS0655",2007191600002,10.515
